time,open,high,low,close
2016-04-21 10:00:00,572.58,573.78,571.25,571.76
2016-04-21 11:00:00,571.52,572.13,571.52,572.0
2016-04-21 13:00:00,572.03,577.41,572.03,577.38
2016-04-21 14:00:00,577.23,577.23,575.05,575.73
2016-04-22 09:00:00,574.57,576.65,574.57,576.53
2016-04-22 10:00:00,576.68,580.51,576.68,580.46
2016-04-22 11:00:00,581.05,584.47,581.05,584.47
2016-04-22 13:00:00,584.41,588.84,584.07,586.76
2016-04-22 14:00:00,587.05,592.48,586.8,592.48
2016-04-25 09:00:00,597.91,601.61,595.69,596.67
2016-04-25 10:00:00,597.34,597.71,593.66,594.12
2016-04-25 11:00:00,594.07,595.44,593.13,595.44
2016-04-25 13:00:00,594.99,595.99,594.25,594.8
2016-04-25 14:00:00,594.61,594.8,591.58,591.58
2016-04-26 09:00:00,590.99,592.56,590.19,591.37
2016-04-26 10:00:00,592.41,595.56,592.41,593.53
2016-04-26 11:00:00,593.49,596.46,593.42,595.84
2016-04-26 13:00:00,596.34,596.72,594.0,595.58
2016-04-26 14:00:00,595.59,598.48,595.42,598.48
2016-04-27 09:00:00,601.79,601.79,599.47,599.82
2016-04-27 10:00:00,599.88,599.88,596.92,597.7
2016-04-27 11:00:00,597.84,597.84,594.1,595.45
2016-04-27 13:00:00,595.39,595.94,591.35,591.49
2016-04-27 14:00:00,591.82,595.5,591.74,593.96
2016-04-28 09:00:00,594.98,597.28,594.59,597.19
2016-04-28 10:00:00,596.61,596.76,592.68,593.17
2016-04-28 11:00:00,592.36,595.15,592.28,595.15
2016-04-28 13:00:00,594.86,594.9,589.97,591.18
2016-04-28 14:00:00,591.45,593.96,591.06,591.67
2016-04-29 09:00:00,591.2,596.14,591.2,592.22
2016-04-29 10:00:00,592.15,595.7,592.15,595.56
2016-04-29 11:00:00,595.84,597.21,595.36,597.14
2016-04-29 13:00:00,597.29,599.71,597.29,597.97
2016-04-29 14:00:00,598.31,598.38,597.26,598.37
2016-05-04 09:00:00,595.95,596.46,595.02,595.65
2016-05-04 10:00:00,596.01,596.08,592.43,595.41
2016-05-04 11:00:00,595.43,596.99,595.39,596.66
2016-05-04 13:00:00,596.38,603.08,595.63,602.32
2016-05-04 14:00:00,602.24,602.64,599.07,599.07
2016-05-05 09:00:00,600.66,604.94,600.66,602.16
2016-05-05 10:00:00,602.0,605.06,600.5,605.06
2016-05-05 11:00:00,604.99,604.99,603.09,603.32
2016-05-05 13:00:00,603.88,605.21,603.07,603.52
2016-05-05 14:00:00,603.16,604.61,601.51,601.51
2016-05-06 09:00:00,602.4,606.81,602.17,605.25
2016-05-06 10:00:00,605.1,606.76,603.96,606.53
2016-05-06 11:00:00,606.37,608.05,606.37,607.63
2016-05-06 13:00:00,607.47,608.94,605.4,605.57
2016-05-06 14:00:00,605.54,606.52,604.8,606.52
2016-05-09 09:00:00,610.92,612.97,609.34,609.35
2016-05-09 10:00:00,609.33,610.76,607.29,609.21
2016-05-09 11:00:00,609.0,609.67,608.26,608.43
2016-05-09 13:00:00,608.64,609.42,605.98,605.98
2016-05-09 14:00:00,605.52,605.63,603.85,603.85
2016-05-10 09:00:00,600.35,600.35,598.47,599.32
2016-05-10 10:00:00,599.5,605.46,597.74,605.07
2016-05-10 11:00:00,605.06,605.06,601.58,602.46
2016-05-10 13:00:00,602.3,604.85,601.19,604.18
2016-05-10 14:00:00,604.33,605.43,603.4,605.05
2016-05-11 09:00:00,606.6,608.13,606.32,607.53
2016-05-11 10:00:00,607.59,608.29,606.06,608.04
2016-05-11 11:00:00,608.03,609.25,607.97,609.25
2016-05-11 13:00:00,608.18,612.44,608.18,611.52
2016-05-11 14:00:00,611.51,614.06,610.08,614.06
2016-05-12 09:00:00,615.55,616.35,613.36,614.38
2016-05-12 10:00:00,614.42,617.56,614.42,614.98
2016-05-12 11:00:00,614.91,616.27,614.62,615.16
2016-05-12 13:00:00,615.84,616.38,614.36,616.2
2016-05-12 14:00:00,615.47,615.99,612.12,612.12
2016-05-13 09:00:00,612.32,615.3,611.17,613.93
2016-05-13 10:00:00,613.64,614.52,612.64,613.11
2016-05-13 11:00:00,612.94,613.22,609.29,609.29
2016-05-13 13:00:00,609.2,611.14,608.04,608.43
2016-05-13 14:00:00,608.82,611.4,608.82,610.82
2016-05-16 09:00:00,610.13,612.09,609.67,610.87
2016-05-16 10:00:00,610.94,614.41,608.49,614.3
2016-05-16 11:00:00,614.85,615.33,612.65,612.73
2016-05-16 13:00:00,613.1,613.75,612.11,613.75
2016-05-16 14:00:00,613.77,616.17,613.22,615.78
2016-05-17 09:00:00,620.54,623.05,619.46,619.48
2016-05-17 10:00:00,619.37,621.26,618.67,620.71
2016-05-17 11:00:00,620.81,620.81,619.42,620.59
2016-05-17 13:00:00,620.51,626.12,620.51,625.65
2016-05-17 14:00:00,625.55,625.64,624.47,624.75
2016-05-18 09:00:00,625.53,627.35,624.83,625.18
2016-05-18 10:00:00,624.96,627.81,622.41,625.98
2016-05-18 11:00:00,626.0,627.6,626.0,627.09
2016-05-18 13:00:00,626.61,627.11,623.71,623.75
2016-05-18 14:00:00,624.06,624.52,621.79,622.45
2016-05-19 09:00:00,621.83,622.94,619.86,621.33
2016-05-19 10:00:00,621.42,623.68,620.35,621.72
2016-05-19 11:00:00,621.67,621.71,620.07,620.75
2016-05-19 13:00:00,620.05,620.58,618.35,619.04
2016-05-19 14:00:00,618.6,621.53,618.13,619.2
2016-05-20 09:00:00,620.72,622.48,619.0,619.01
2016-05-20 10:00:00,618.97,618.97,614.41,616.04
2016-05-20 11:00:00,616.15,617.39,616.02,617.33
2016-05-20 13:00:00,617.18,618.01,615.72,616.99
2016-05-20 14:00:00,616.55,617.15,614.81,614.81
2016-05-23 09:00:00,616.11,616.83,613.89,614.29
2016-05-23 10:00:00,614.27,614.27,611.22,612.57
2016-05-23 11:00:00,612.54,613.96,611.89,613.83
2016-05-23 13:00:00,613.81,613.91,610.81,611.88
2016-05-23 14:00:00,611.98,612.91,610.45,611.03
2016-05-24 09:00:00,612.23,612.79,609.52,611.68
2016-05-24 10:00:00,611.54,611.65,609.51,610.46
2016-05-24 11:00:00,610.41,611.05,610.16,610.87
2016-05-24 13:00:00,610.05,611.41,608.15,611.41
2016-05-24 14:00:00,611.33,613.14,610.77,611.62
2016-05-25 09:00:00,613.96,615.98,613.1,613.22
2016-05-25 10:00:00,613.61,615.07,613.59,614.05
2016-05-25 11:00:00,614.09,614.67,613.29,614.67
2016-05-25 13:00:00,613.99,616.38,613.76,614.89
2016-05-25 14:00:00,615.02,615.32,611.89,611.89
2016-05-26 09:00:00,611.88,613.0,611.38,613.0
2016-05-26 10:00:00,613.09,613.37,608.05,608.97
2016-05-26 11:00:00,608.52,608.93,607.08,607.12
2016-05-26 13:00:00,607.07,607.55,604.61,606.9
2016-05-26 14:00:00,606.92,607.39,604.34,604.34
2016-05-27 09:00:00,604.36,604.36,603.23,604.05
2016-05-27 10:00:00,604.07,607.2,603.9,606.19
2016-05-27 11:00:00,606.76,607.08,605.76,606.98
2016-05-27 13:00:00,607.18,609.94,606.8,607.63
2016-05-27 14:00:00,607.44,608.4,607.08,608.11
2016-05-30 09:00:00,609.98,610.79,608.46,608.97
2016-05-30 10:00:00,609.7,611.38,609.04,609.41
2016-05-30 11:00:00,609.36,610.9,609.24,610.82
2016-05-30 13:00:00,609.97,614.47,609.73,614.02
2016-05-30 14:00:00,614.64,615.52,613.45,614.5
2016-05-31 09:00:00,616.22,616.69,615.38,615.41
2016-05-31 10:00:00,614.8,617.13,614.68,615.83
2016-05-31 11:00:00,615.71,620.31,615.68,619.92
2016-05-31 13:00:00,620.79,621.14,619.72,620.29
2016-05-31 14:00:00,619.73,620.54,618.44,618.44
2016-06-01 09:00:00,618.18,618.91,616.33,617.8
2016-06-01 10:00:00,618.4,620.24,617.78,618.23
2016-06-01 11:00:00,618.31,618.69,618.01,618.69
2016-06-01 13:00:00,618.49,618.49,617.46,618.17
2016-06-01 14:00:00,618.41,620.01,618.3,619.86
2016-06-02 09:00:00,619.19,620.61,618.73,620.61
2016-06-02 10:00:00,620.78,621.27,618.38,620.4
2016-06-02 11:00:00,620.43,620.49,618.52,620.22
2016-06-02 13:00:00,620.07,622.51,619.76,622.4
2016-06-02 14:00:00,621.89,624.52,621.45,623.37
2016-06-03 09:00:00,623.21,624.25,621.95,622.16
2016-06-03 10:00:00,622.14,624.15,621.62,623.28
2016-06-03 11:00:00,622.6,623.42,621.93,622.7
2016-06-03 13:00:00,622.72,624.82,622.22,623.81
2016-06-03 14:00:00,624.3,625.19,621.88,621.88
2016-06-06 09:00:00,621.09,623.59,620.87,623.59
2016-06-06 10:00:00,623.03,624.55,621.38,623.0
2016-06-06 11:00:00,622.97,623.04,620.07,620.07
2016-06-06 13:00:00,620.75,620.82,616.98,617.47
2016-06-06 14:00:00,617.99,621.69,617.89,620.05
2016-06-07 09:00:00,622.4,624.4,621.47,623.87
2016-06-07 10:00:00,623.85,623.85,620.49,620.95
2016-06-07 11:00:00,620.73,622.32,620.05,622.31
2016-06-07 13:00:00,621.85,624.55,621.71,623.47
2016-06-07 14:00:00,624.08,624.69,622.53,624.65
2016-06-08 09:00:00,626.84,629.22,626.84,628.57
2016-06-08 10:00:00,628.87,629.39,626.29,628.95
2016-06-08 11:00:00,630.2,632.05,630.03,632.05
2016-06-08 13:00:00,632.07,632.68,628.63,629.83
2016-06-08 14:00:00,629.8,629.88,627.87,627.87
2016-06-09 09:00:00,628.4,629.0,626.27,628.1
2016-06-09 10:00:00,627.29,630.34,627.1,630.13
2016-06-09 11:00:00,629.83,629.83,628.38,629.51
2016-06-09 13:00:00,628.24,629.08,626.64,629.08
2016-06-09 14:00:00,629.21,631.26,628.95,631.26
2016-06-10 09:00:00,629.95,630.88,628.56,630.37
2016-06-10 10:00:00,629.7,633.47,629.7,630.37
2016-06-10 11:00:00,632.03,632.03,630.13,631.51
2016-06-10 13:00:00,630.69,632.93,630.1,632.25
2016-06-10 14:00:00,631.43,632.44,629.84,629.84
2016-06-13 09:00:00,626.26,627.36,624.77,626.87
2016-06-13 10:00:00,626.7,626.72,621.4,623.47
2016-06-13 11:00:00,623.4,625.09,622.91,625.09
2016-06-13 13:00:00,624.05,625.53,622.2,622.39
2016-06-13 14:00:00,622.46,623.58,621.72,623.58
2016-06-14 09:00:00,621.63,621.63,619.13,621.07
2016-06-14 10:00:00,621.1,624.15,620.64,622.15
2016-06-14 11:00:00,621.94,621.95,620.63,621.17
2016-06-14 13:00:00,621.5,626.4,621.5,624.84
2016-06-14 14:00:00,624.83,625.86,623.22,625.43
2016-06-15 09:00:00,624.63,624.7,621.76,623.71
2016-06-15 10:00:00,624.2,625.86,623.66,623.66
2016-06-15 11:00:00,623.47,623.53,622.14,622.98
2016-06-15 13:00:00,622.44,625.5,622.23,625.33
2016-06-15 14:00:00,625.31,628.75,625.31,627.02
2016-06-16 09:00:00,627.38,629.05,627.38,628.13
2016-06-16 10:00:00,627.78,629.56,627.11,628.65
2016-06-16 11:00:00,628.81,629.34,627.97,628.57
2016-06-16 13:00:00,627.9,630.21,627.48,627.94
2016-06-16 14:00:00,628.45,628.45,625.11,625.11
2016-06-17 09:00:00,622.92,624.27,622.71,623.88
2016-06-17 10:00:00,624.59,624.59,622.28,623.24
2016-06-17 11:00:00,623.7,624.36,622.23,622.63
2016-06-17 13:00:00,622.54,623.16,619.41,620.43
2016-06-17 14:00:00,620.51,621.12,618.16,619.25
2016-06-20 09:00:00,622.04,624.83,622.04,622.74
2016-06-20 10:00:00,622.72,623.07,621.38,621.78
2016-06-20 11:00:00,621.6,622.51,620.58,621.81
2016-06-20 13:00:00,621.73,622.8,620.41,622.77
2016-06-20 14:00:00,622.57,626.46,622.57,626.46
2016-06-21 09:00:00,629.03,631.47,629.03,630.34
2016-06-21 10:00:00,630.24,631.96,629.54,631.14
2016-06-21 11:00:00,631.12,631.4,630.34,630.74
2016-06-21 13:00:00,630.85,630.97,628.75,629.56
2016-06-21 14:00:00,628.93,629.38,628.0,628.0
2016-06-22 09:00:00,628.77,629.95,628.15,629.44
2016-06-22 10:00:00,629.29,629.4,626.48,627.04
2016-06-22 11:00:00,626.89,629.31,626.89,629.31
2016-06-22 13:00:00,628.29,629.5,627.58,627.58
2016-06-22 14:00:00,627.49,627.49,625.81,626.41
2016-06-23 09:00:00,626.47,629.04,626.47,626.97
2016-06-23 10:00:00,626.94,630.24,626.73,629.38
2016-06-23 11:00:00,629.41,629.73,628.23,629.51
2016-06-23 13:00:00,629.33,631.79,628.64,631.26
2016-06-23 14:00:00,631.56,632.6,630.82,632.27
2016-06-24 09:00:00,631.77,631.77,625.48,627.62
2016-06-24 10:00:00,627.67,627.91,613.26,619.17
2016-06-24 11:00:00,618.87,618.87,610.64,610.64
2016-06-24 13:00:00,606.31,614.57,597.68,614.57
2016-06-24 14:00:00,615.02,620.77,615.02,620.77
2016-06-27 09:00:00,616.19,616.19,608.26,611.03
2016-06-27 10:00:00,611.23,618.46,611.23,616.04
2016-06-27 11:00:00,616.18,616.18,613.27,613.27
2016-06-27 13:00:00,613.3,618.44,613.07,618.44
2016-06-27 14:00:00,618.33,621.27,618.33,621.27
2016-06-28 09:00:00,617.68,620.82,617.65,620.19
2016-06-28 10:00:00,620.66,620.79,618.55,618.9
2016-06-28 11:00:00,618.91,620.55,618.49,619.81
2016-06-28 13:00:00,620.01,621.67,619.73,619.84
2016-06-28 14:00:00,619.71,624.85,619.71,622.2
2016-06-29 09:00:00,623.56,629.17,623.56,628.94
2016-06-29 10:00:00,629.37,629.39,626.62,627.72
2016-06-29 11:00:00,627.67,629.6,627.66,628.9
2016-06-29 13:00:00,629.09,631.25,628.83,630.26
2016-06-29 14:00:00,630.07,630.45,629.34,630.12
2016-06-30 09:00:00,633.17,637.46,633.17,635.4
2016-06-30 10:00:00,634.83,636.93,634.47,635.54
2016-06-30 11:00:00,635.52,635.8,633.77,634.01
2016-06-30 13:00:00,634.21,634.96,632.73,632.73
2016-06-30 14:00:00,632.43,632.66,631.74,632.26
2016-07-01 09:00:00,632.26,636.62,632.26,635.04
2016-07-01 10:00:00,635.08,637.57,634.85,637.57
2016-07-01 11:00:00,637.74,638.83,637.55,637.74
2016-07-01 13:00:00,637.71,643.55,637.71,641.07
2016-07-01 14:00:00,640.91,640.91,639.11,640.3
2016-07-04 09:00:00,643.11,645.36,643.11,644.45
2016-07-04 10:00:00,644.62,644.62,641.96,642.59
2016-07-04 11:00:00,642.15,645.43,642.15,645.43
2016-07-04 13:00:00,645.52,647.83,645.45,646.84
2016-07-04 14:00:00,646.74,647.96,646.1,647.96
2016-07-05 09:00:00,650.47,654.27,650.15,650.15
2016-07-05 10:00:00,649.22,651.95,647.52,651.19
2016-07-05 11:00:00,651.24,654.25,651.2,654.25
2016-07-05 13:00:00,653.62,658.45,653.62,654.62
2016-07-05 14:00:00,654.56,654.56,650.67,650.88
2016-07-06 09:00:00,646.8,649.91,644.07,648.92
2016-07-06 10:00:00,648.22,649.85,647.21,649.08
2016-07-06 11:00:00,649.12,651.87,648.8,651.38
2016-07-06 13:00:00,650.73,652.36,650.44,651.63
2016-07-06 14:00:00,651.71,652.31,649.08,649.46
2016-07-07 09:00:00,652.49,654.26,652.13,653.52
2016-07-07 10:00:00,653.35,654.41,652.17,653.14
2016-07-07 11:00:00,653.23,654.5,652.87,654.5
2016-07-07 13:00:00,655.65,658.92,655.65,657.19
2016-07-07 14:00:00,657.21,661.12,657.1,661.12
2016-07-08 09:00:00,661.07,665.53,661.07,663.16
2016-07-08 10:00:00,663.09,663.62,656.25,659.09
2016-07-08 11:00:00,657.13,659.5,656.2,657.37
2016-07-08 13:00:00,657.33,658.64,655.91,657.63
2016-07-08 14:00:00,657.6,658.68,656.73,658.68
2016-07-11 09:00:00,658.92,664.89,658.92,662.75
2016-07-11 10:00:00,662.72,663.0,657.48,659.41
2016-07-11 11:00:00,659.45,661.01,659.24,659.9
2016-07-11 13:00:00,660.04,660.65,658.94,660.65
2016-07-11 14:00:00,660.57,660.57,648.77,652.26
2016-07-12 09:00:00,652.81,655.37,649.86,652.85
2016-07-12 10:00:00,652.25,654.47,651.03,652.41
2016-07-12 11:00:00,652.43,652.93,650.04,650.04
2016-07-12 13:00:00,650.38,657.29,650.38,657.01
2016-07-12 14:00:00,656.54,658.9,656.38,658.9
2016-07-13 09:00:00,662.04,665.79,662.04,664.65
2016-07-13 10:00:00,664.11,673.51,663.49,668.92
2016-07-13 11:00:00,668.38,668.92,667.69,668.72
2016-07-13 13:00:00,669.12,676.06,669.12,674.57
2016-07-13 14:00:00,674.21,675.12,672.25,675.12
2016-07-14 09:00:00,675.66,679.08,672.38,679.08
2016-07-14 10:00:00,679.7,681.75,678.12,678.91
2016-07-14 11:00:00,679.14,679.14,676.78,677.25
2016-07-14 13:00:00,675.54,681.34,675.54,679.86
2016-07-14 14:00:00,679.94,679.94,666.69,666.69
2016-07-15 09:00:00,666.69,669.6,666.69,669.56
2016-07-15 10:00:00,669.66,670.18,662.72,663.06
2016-07-15 11:00:00,662.32,663.99,661.47,663.96
2016-07-15 13:00:00,664.32,667.71,663.62,665.75
2016-07-15 14:00:00,664.92,665.93,663.92,664.56
2016-07-18 09:00:00,664.12,666.69,662.25,666.13
2016-07-18 10:00:00,665.58,667.53,664.81,665.92
2016-07-18 11:00:00,665.8,666.66,665.69,666.66
2016-07-18 13:00:00,667.11,671.91,665.84,671.4
2016-07-18 14:00:00,671.12,673.5,670.17,673.5
2016-07-19 09:00:00,675.89,676.79,672.04,672.04
2016-07-19 10:00:00,672.32,675.83,670.36,674.24
2016-07-19 11:00:00,674.15,675.38,673.32,675.24
2016-07-19 13:00:00,675.2,677.35,669.04,669.77
2016-07-19 14:00:00,670.21,671.16,660.09,667.76
2016-07-20 09:00:00,667.86,667.86,661.51,662.19
2016-07-20 10:00:00,662.91,667.24,662.91,664.02
2016-07-20 11:00:00,663.94,663.94,660.96,662.15
2016-07-20 13:00:00,663.68,664.97,661.29,661.64
2016-07-20 14:00:00,661.74,664.22,660.26,660.26
2016-07-21 09:00:00,662.72,665.14,658.53,659.33
2016-07-21 10:00:00,659.46,659.46,656.03,658.18
2016-07-21 11:00:00,658.3,659.84,657.74,659.48
2016-07-21 13:00:00,658.41,665.28,658.41,665.28
2016-07-21 14:00:00,665.1,665.9,659.57,659.57
2016-07-22 09:00:00,657.15,658.06,644.65,651.68
2016-07-22 10:00:00,652.43,652.43,645.23,647.53
2016-07-22 11:00:00,647.61,647.78,646.51,647.11
2016-07-22 13:00:00,646.51,647.93,640.26,645.55
2016-07-22 14:00:00,645.73,649.87,644.14,649.87
2016-07-25 09:00:00,651.33,653.25,647.56,647.86
2016-07-25 10:00:00,647.82,651.24,646.04,650.88
2016-07-25 11:00:00,651.46,651.48,650.31,651.48
2016-07-25 13:00:00,650.54,654.17,649.97,652.6
2016-07-25 14:00:00,652.67,653.47,649.3,649.3
2016-07-26 09:00:00,648.58,649.54,645.6,645.6
2016-07-26 10:00:00,645.48,645.86,642.91,644.67
2016-07-26 11:00:00,644.75,645.65,643.5,645.26
2016-07-26 13:00:00,645.02,650.39,644.66,650.04
2016-07-26 14:00:00,650.77,651.93,648.59,648.59
2016-07-27 09:00:00,647.98,654.03,647.74,653.12
2016-07-27 10:00:00,653.09,655.56,651.98,652.6
2016-07-27 11:00:00,652.7,653.25,651.46,651.91
2016-07-27 13:00:00,652.7,655.84,651.79,654.63
2016-07-27 14:00:00,654.83,656.11,652.65,656.11
2016-07-28 09:00:00,655.81,657.01,654.93,656.13
2016-07-28 10:00:00,656.08,656.18,653.1,654.74
2016-07-28 11:00:00,654.67,655.28,652.54,653.65
2016-07-28 13:00:00,653.56,654.08,649.86,654.04
2016-07-28 14:00:00,654.84,657.2,654.0,657.14
2016-07-29 09:00:00,654.19,657.18,652.5,655.55
2016-07-29 10:00:00,657.88,657.88,653.95,653.95
2016-07-29 11:00:00,653.92,656.38,653.89,655.6
2016-07-29 13:00:00,655.9,656.87,654.23,654.56
2016-07-29 14:00:00,654.46,654.61,650.98,652.23
2016-08-01 09:00:00,655.38,655.38,649.96,650.06
2016-08-01 10:00:00,649.81,650.21,646.55,646.6
2016-08-01 11:00:00,646.77,648.21,646.02,648.21
2016-08-01 13:00:00,648.95,651.67,648.47,651.45
2016-08-01 14:00:00,651.58,651.65,648.38,648.38
2016-08-02 09:00:00,643.2,643.2,638.68,639.99
2016-08-02 10:00:00,640.14,643.1,639.26,640.23
2016-08-02 11:00:00,640.19,640.19,636.76,636.91
2016-08-02 13:00:00,635.45,638.45,633.33,637.69
2016-08-02 14:00:00,637.47,638.23,635.03,636.05
2016-08-03 09:00:00,632.98,634.75,632.32,632.41
2016-08-03 10:00:00,632.17,633.45,630.38,632.38
2016-08-03 11:00:00,632.21,633.09,631.02,631.02
2016-08-03 13:00:00,630.47,632.95,627.66,628.85
2016-08-03 14:00:00,628.48,631.61,628.48,631.61
2016-08-04 09:00:00,633.74,636.45,633.74,635.34
2016-08-04 10:00:00,635.24,638.63,634.36,638.63
2016-08-04 11:00:00,638.54,641.02,638.54,639.1
2016-08-04 13:00:00,639.85,640.13,637.72,638.71
2016-08-04 14:00:00,638.72,638.72,631.94,631.94
2016-08-05 09:00:00,629.69,630.18,625.2,625.46
2016-08-05 10:00:00,625.28,628.93,624.99,628.93
2016-08-05 11:00:00,628.97,629.21,627.84,628.41
2016-08-05 13:00:00,628.16,628.16,622.49,625.11
2016-08-05 14:00:00,625.12,627.46,625.12,627.39
2016-08-08 09:00:00,627.39,627.39,622.82,622.95
2016-08-08 10:00:00,622.93,629.91,622.14,628.06
2016-08-08 11:00:00,627.66,628.88,626.97,628.88
2016-08-08 13:00:00,629.67,629.68,624.92,625.35
2016-08-08 14:00:00,625.88,629.46,625.32,629.46
2016-08-09 09:00:00,629.66,633.02,629.66,632.64
2016-08-09 10:00:00,632.7,634.47,632.31,632.68
2016-08-09 11:00:00,633.49,636.91,633.49,636.91
2016-08-09 13:00:00,636.44,636.8,635.05,635.89
2016-08-09 14:00:00,635.15,637.34,635.11,637.34
2016-08-10 09:00:00,637.21,642.24,637.21,642.21
2016-08-10 10:00:00,642.18,643.44,641.46,641.89
2016-08-10 11:00:00,642.48,645.87,641.97,645.04
2016-08-10 13:00:00,644.57,647.16,644.57,646.67
2016-08-10 14:00:00,646.82,648.48,646.49,648.33
2016-08-11 09:00:00,649.27,650.32,648.31,649.62
2016-08-11 10:00:00,650.11,655.77,650.11,654.21
2016-08-11 11:00:00,654.35,654.95,653.55,653.89
2016-08-11 13:00:00,653.57,657.93,653.53,657.93
2016-08-11 14:00:00,657.84,660.24,657.14,660.24
2016-08-12 09:00:00,665.14,668.52,660.12,661.06
2016-08-12 10:00:00,661.11,662.42,660.62,662.42
2016-08-12 11:00:00,662.64,662.64,660.31,661.6
2016-08-12 13:00:00,661.66,662.3,655.6,655.75
2016-08-12 14:00:00,655.45,655.71,652.67,655.71
2016-08-15 09:00:00,654.06,656.1,653.64,655.3
2016-08-15 10:00:00,655.37,658.87,655.37,656.27
2016-08-15 11:00:00,656.26,656.81,655.56,656.81
2016-08-15 13:00:00,656.54,657.46,655.94,657.29
2016-08-15 14:00:00,657.3,659.47,657.27,659.47
2016-08-16 09:00:00,659.47,660.4,658.39,660.05
2016-08-16 10:00:00,659.54,661.41,659.54,661.21
2016-08-16 11:00:00,661.09,662.13,660.64,661.74
2016-08-16 13:00:00,661.31,661.57,656.83,659.1
2016-08-16 14:00:00,658.62,659.79,657.82,658.11
2016-08-17 09:00:00,659.46,659.78,657.52,658.23
2016-08-17 10:00:00,658.43,659.81,657.06,658.73
2016-08-17 11:00:00,658.81,659.34,657.72,658.88
2016-08-17 13:00:00,659.01,659.79,657.93,658.73
2016-08-17 14:00:00,658.75,660.76,657.91,660.51
2016-08-18 09:00:00,663.56,665.94,660.85,660.85
2016-08-18 10:00:00,660.69,662.2,659.28,660.67
2016-08-18 11:00:00,660.65,661.42,658.47,658.73
2016-08-18 13:00:00,659.08,659.93,656.35,659.86
2016-08-18 14:00:00,659.31,662.43,658.33,660.65
2016-08-19 09:00:00,664.09,666.93,662.79,664.28
2016-08-19 10:00:00,664.41,664.74,660.94,661.98
2016-08-19 11:00:00,661.9,662.07,659.68,660.39
2016-08-19 13:00:00,660.66,666.0,659.64,666.0
2016-08-19 14:00:00,666.01,666.27,662.28,662.28
2016-08-22 09:00:00,662.87,663.67,660.79,660.79
2016-08-22 10:00:00,660.66,664.95,659.28,663.73
2016-08-22 11:00:00,663.1,663.63,660.2,660.25
2016-08-22 13:00:00,659.78,660.88,658.14,658.61
2016-08-22 14:00:00,658.72,660.09,657.68,657.68
2016-08-23 09:00:00,653.58,655.76,652.88,654.05
2016-08-23 10:00:00,654.09,655.96,653.19,655.77
2016-08-23 11:00:00,655.72,657.63,654.98,657.62
2016-08-23 13:00:00,657.44,658.38,655.75,657.95
2016-08-23 14:00:00,657.64,659.16,656.77,659.16
2016-08-24 09:00:00,660.95,665.27,660.71,665.22
2016-08-24 10:00:00,665.43,665.43,660.93,660.97
2016-08-24 11:00:00,660.99,662.36,660.67,660.94
2016-08-24 13:00:00,662.3,662.3,660.02,660.96
2016-08-24 14:00:00,660.95,661.64,659.7,660.77
2016-08-25 09:00:00,660.77,660.77,657.19,657.2
2016-08-25 10:00:00,657.12,659.05,656.74,658.34
2016-08-25 11:00:00,658.29,659.25,657.81,659.25
2016-08-25 13:00:00,659.22,660.29,658.14,658.68
2016-08-25 14:00:00,657.81,658.81,656.49,658.5
2016-08-26 09:00:00,662.9,666.7,662.9,664.18
2016-08-26 10:00:00,664.83,665.48,663.11,664.53
2016-08-26 11:00:00,665.02,667.37,665.02,666.33
2016-08-26 13:00:00,667.07,668.84,666.33,666.86
2016-08-26 14:00:00,666.93,667.77,666.67,667.75
2016-08-29 09:00:00,670.71,675.82,670.71,674.8
2016-08-29 10:00:00,675.09,676.98,673.51,676.11
2016-08-29 11:00:00,676.04,676.78,674.85,676.78
2016-08-29 13:00:00,676.13,679.62,675.29,677.88
2016-08-29 14:00:00,678.41,678.49,669.44,669.44
2016-08-30 09:00:00,667.96,670.85,666.33,670.35
2016-08-30 10:00:00,670.31,670.31,668.3,669.88
2016-08-30 11:00:00,670.1,670.46,669.31,670.12
2016-08-30 13:00:00,670.46,672.04,669.63,671.64
2016-08-30 14:00:00,671.77,672.67,669.71,672.67
2016-08-31 09:00:00,673.1,676.26,672.71,675.23
2016-08-31 10:00:00,675.35,676.25,672.19,673.56
2016-08-31 11:00:00,672.2,673.85,671.39,672.1
2016-08-31 13:00:00,673.11,675.56,672.39,674.75
2016-08-31 14:00:00,674.74,675.96,673.92,674.63
2016-09-01 09:00:00,674.19,674.72,671.91,672.34
2016-09-01 10:00:00,672.22,674.43,669.62,670.29
2016-09-01 11:00:00,670.27,671.05,668.81,669.46
2016-09-01 13:00:00,670.1,670.1,664.77,666.83
2016-09-01 14:00:00,666.87,669.5,666.4,669.19
2016-09-05 09:00:00,669.3,670.08,665.37,665.49
2016-09-05 10:00:00,665.48,665.67,660.31,662.2
2016-09-05 11:00:00,663.32,664.64,661.85,664.64
2016-09-05 13:00:00,664.58,665.48,662.49,662.49
2016-09-05 14:00:00,662.51,664.7,662.3,664.55
2016-09-06 09:00:00,666.38,668.4,665.72,667.45
2016-09-06 10:00:00,667.18,667.18,665.12,665.54
2016-09-06 11:00:00,665.51,665.67,664.55,665.08
2016-09-06 13:00:00,664.92,667.99,664.75,666.38
2016-09-06 14:00:00,666.42,666.53,663.9,663.9
2016-09-07 09:00:00,663.05,663.68,660.35,661.31
2016-09-07 10:00:00,662.05,662.19,657.07,659.11
2016-09-07 11:00:00,659.15,661.96,659.15,661.57
